created_at,entry_id,TimePeriod,Inst g,Avg g,Lengths,latitude,longitude,elevation,status
2024-05-06T14:10:46+00:00,1,174.80200,0.00129,0.00129,1.00000,,,,
2024-05-06T14:11:47+00:00,2,61.66700,0.01038,0.00584,1.00000,,,,
2024-05-06T14:13:25+00:00,3,84.17200,0.00557,0.02011,1.00000,,,,
2024-05-06T15:50:44+00:00,4,48.77200,0.43151,0.43151,26.00000,,,,
2024-05-06T15:51:10+00:00,5,12.89500,6.17292,3.30221,26.00000,,,,
2024-05-06T15:51:41+00:00,6,26.04900,1.51269,1.60497,26.00000,,,,
2024-05-06T15:51:57+00:00,7,1.33200,578.52838,1.60497,26.00000,,,,
2024-05-06T15:57:03+00:00,8,45.15600,0.61955,0.61955,32.00000,,,,
2024-05-06T15:57:19+00:00,9,1.62400,479.00244,21.86754,32.00000,,,,
2024-05-06T16:07:31+00:00,10,133.06300,0.05574,0.05574,25.00000,,,,
2024-05-06T16:14:57+00:00,11,414.84299,0.00206,0.00206,9.00000,,,,
2024-05-06T16:15:18+00:00,12,11.52100,2.67684,1.47939,9.00000,,,,
2024-05-06T16:23:13+00:00,13,81.10200,0.16205,0.16205,27.00000,,,,
2024-05-06T16:27:55+00:00,14,49.87800,0.47606,0.47606,30.00000,,,,
2024-05-06T16:28:13+00:00,15,14.91500,5.32396,2.90001,30.00000,,,,
2024-05-06T16:29:38+00:00,16,30.01200,1.22724,1.22724,28.00000,,,,
2024-05-06T16:29:55+00:00,17,8.75800,14.41146,7.81935,28.00000,,,,
2024-05-06T16:30:10+00:00,18,5.74500,33.49174,11.61867,28.00000,,,,
2024-05-06T16:30:28+00:00,19,11.56300,8.26755,3.97724,28.00000,,,,
2024-05-06T16:30:53+00:00,20,14.21100,5.47354,1.57513,28.00000,,,,
2024-05-06T16:31:09+00:00,21,1.99600,277.45764,1.22891,28.00000,,,,
2024-05-06T16:32:49+00:00,22,89.19400,0.13895,0.17098,28.00000,,,,
2024-05-06T16:33:09+00:00,23,6.22800,28.49841,3.10631,28.00000,,,,
2024-05-06T16:33:37+00:00,24,15.49000,4.60697,0.49608,28.00000,,,,
2024-05-06T16:33:54+00:00,25,3.07200,117.13194,0.76313,28.00000,,,,
2024-05-06T16:34:23+00:00,26,28.58700,1.35264,0.15113,28.00000,,,,
2024-05-06T16:34:38+00:00,27,1.39100,571.29907,0.15113,28.00000,,,,
2024-05-06T16:34:53+00:00,28,1.40500,559.97052,0.15113,28.00000,,,,
2024-05-06T16:35:09+00:00,29,1.68400,389.79263,0.15113,28.00000,,,,
2024-05-06T16:35:29+00:00,30,7.36400,20.38404,1.36901,28.00000,,,,
2024-05-06T16:35:50+00:00,31,8.25300,16.22909,1.09988,28.00000,,,,
2024-05-06T16:36:17+00:00,32,13.37900,6.17548,0.36744,28.00000,,,,
2024-05-06T16:36:32+00:00,33,1.48800,499.24295,0.36744,28.00000,,,,
2024-05-06T16:36:49+00:00,34,1.78000,112.14045,1.98550,9.00000,,,,
2024-05-06T16:40:17+00:00,35,196.17101,0.00923,0.09974,9.00000,,,,
2024-05-06T16:40:32+00:00,36,1.60900,137.24301,1.45129,9.00000,,,,
2024-05-06T16:40:49+00:00,37,1.91800,96.58398,0.26386,9.00000,,,,
2024-05-06T16:41:08+00:00,38,16.97200,1.23349,0.06510,9.00000,,,,
2024-05-06T17:07:07+00:00,39,15.89200,3.12631,3.12631,20.00000,,,,
2024-05-06T17:07:22+00:00,40,1.40900,397.71115,4.68355,20.00000,,,,
2024-05-06T17:07:48+00:00,41,12.27200,5.24275,4.24462,20.00000,,,,
2024-05-06T17:08:22+00:00,42,29.81600,0.39967,0.92886,9.00000,,,,
2024-05-06T17:08:38+00:00,43,1.81600,107.73842,4.63158,9.00000,,,,
2024-05-06T17:09:05+00:00,44,13.17900,2.04568,0.95389,9.00000,,,,
2024-05-06T17:09:22+00:00,45,16.43600,1.31526,0.28364,9.00000,,,,
2024-05-06T17:09:42+00:00,46,15.10600,1.55705,0.20452,9.00000,,,,
2024-05-06T17:10:15+00:00,47,31.22500,0.36442,0.05689,9.00000,,,,
2024-05-06T17:10:30+00:00,48,3.89500,23.42002,1.94185,9.00000,,,,
2024-05-06T17:11:02+00:00,49,17.73800,1.12926,0.10109,9.00000,,,,
2024-05-06T17:11:35+00:00,50,20.15800,0.87439,0.06724,9.00000,,,,
2024-05-06T17:12:07+00:00,51,17.89500,1.10953,0.05751,9.00000,,,,
2024-05-06T17:12:42+00:00,52,33.54000,0.31585,0.01697,9.00000,,,,
2024-05-06T17:12:57+00:00,53,13.18700,2.04320,0.08957,9.00000,,,,
2024-05-06T17:13:12+00:00,54,1.79800,109.90639,0.27972,9.00000,,,,
2024-05-06T17:13:37+00:00,55,10.76700,3.06488,0.13371,9.00000,,,,
2024-05-06T17:14:02+00:00,56,17.17800,1.20408,0.09075,9.00000,,,,
2024-05-06T17:14:18+00:00,57,1.84800,104.03952,0.74399,9.00000,,,,
2024-05-06T17:14:34+00:00,58,2.31400,66.35530,0.74399,9.00000,,,,
2024-05-06T17:14:50+00:00,59,1.83000,106.09626,0.09285,9.00000,,,,
2024-05-06T17:15:07+00:00,60,3.68500,26.16540,0.78908,9.00000,,,,
2024-05-06T17:15:25+00:00,61,8.04500,5.48972,0.17001,9.00000,,,,
2024-05-06T17:15:41+00:00,62,1.35000,194.95515,1.21643,9.00000,,,,
2024-05-06T17:16:12+00:00,63,16.71500,3.67384,0.09380,26.00000,,,,
2024-05-06T17:16:28+00:00,64,2.33700,187.93851,0.67985,26.00000,,,,
2024-05-06T17:16:43+00:00,65,4.67600,46.94444,1.01320,26.00000,,,,
2024-05-06T17:17:00+00:00,66,2.30800,192.69102,0.40598,26.00000,,,,
2024-05-06T17:17:16+00:00,67,2.97900,115.66238,0.40598,26.00000,,,,
2024-05-06T17:17:39+00:00,68,11.04100,8.42008,0.18756,26.00000,,,,
2024-05-06T17:54:32+00:00,69,220.90601,0.00728,0.00728,9.00000,,,,
2024-05-06T17:54:48+00:00,70,13.92600,1.83210,7.18727,9.00000,,,,
2024-05-06T17:55:05+00:00,71,1.81400,107.97612,9.66012,9.00000,,,,
2024-05-06T17:55:21+00:00,72,1.55900,146.18744,10.30638,9.00000,,,,
2024-05-06T17:55:36+00:00,73,1.73700,117.76131,10.30638,9.00000,,,,
2024-05-06T17:55:52+00:00,74,4.59000,16.86463,3.00339,9.00000,,,,
2024-05-06T17:56:12+00:00,75,10.33600,3.32581,0.45809,9.00000,,,,
2024-05-06T17:59:37+00:00,76,91.81700,0.12176,0.12176,26.00000,,,,
2024-05-06T17:59:52+00:00,77,1.23900,668.63721,0.12176,26.00000,,,,
2024-05-06T18:00:18+00:00,78,20.70700,2.39386,1.25781,26.00000,,,,
2024-05-06T18:00:34+00:00,79,16.07600,3.97171,1.74317,26.00000,,,,
2024-05-06T18:00:50+00:00,80,5.26300,37.05667,9.42678,26.00000,,,,
2024-05-06T18:01:24+00:00,81,22.43200,2.03984,1.29377,26.00000,,,,
2024-05-06T18:01:40+00:00,82,1.11900,819.73407,1.29377,26.00000,,,,
2024-05-06T18:02:15+00:00,83,25.36100,0.55242,0.23077,9.00000,,,,
2024-05-06T18:03:02+00:00,84,46.02700,0.48452,0.07948,26.00000,,,,
2024-05-06T18:03:18+00:00,85,2.67700,143.23079,0.07948,26.00000,,,,
2024-05-06T18:03:34+00:00,86,1.55100,426.68710,0.07948,26.00000,,,,
2024-05-06T18:03:52+00:00,87,13.26800,5.83072,0.59102,26.00000,,,,
2024-05-06T18:04:08+00:00,88,1.23800,669.71777,1.30751,26.00000,,,,
2024-05-06T18:04:24+00:00,89,1.35200,561.53876,1.30751,26.00000,,,,
2024-05-06T18:08:47+00:00,90,99.11400,0.11252,0.11252,28.00000,,,,
2024-05-06T18:09:05+00:00,91,5.75400,33.38705,16.74979,28.00000,,,,
2024-05-06T18:09:23+00:00,92,3.42900,94.01190,14.17957,28.00000,,,,
2024-05-06T18:09:38+00:00,93,5.88800,31.88469,8.50128,28.00000,,,,
2024-05-06T18:09:55+00:00,94,3.15500,111.05013,8.50128,28.00000,,,,
2024-05-06T18:10:14+00:00,95,15.84800,4.40118,2.15041,28.00000,,,,
2024-05-06T18:10:31+00:00,96,3.15800,110.83923,2.15041,28.00000,,,,
2024-05-06T18:11:09+00:00,97,31.75800,1.09600,0.46377,28.00000,,,,
2024-05-06T18:11:25+00:00,98,1.80700,338.53336,0.70195,28.00000,,,,
2024-05-06T18:15:53+00:00,99,101.11600,0.12742,0.12742,33.00000,,,,
2024-05-06T18:16:14+00:00,100,16.59500,4.73063,2.42903,33.00000,,,,
2024-05-06T18:16:44+00:00,101,23.61900,2.33534,1.58812,33.00000,,,,
2024-05-06T18:17:00+00:00,102,1.26300,816.70831,1.58812,33.00000,,,,
2024-05-06T18:17:17+00:00,103,4.45300,65.70044,5.35382,33.00000,,,,
2024-05-06T18:17:33+00:00,104,1.43700,630.89948,5.35382,33.00000,,,,
2024-05-06T18:17:48+00:00,105,15.51600,5.41146,2.15306,33.00000,,,,
2024-05-06T18:18:31+00:00,106,35.18500,0.89290,0.50766,28.00000,,,,
2024-05-06T18:18:48+00:00,107,7.91200,17.65815,2.59512,28.00000,,,,
2024-05-06T18:20:17+00:00,108,36.60000,0.97255,0.97255,33.00000,,,,
2024-05-06T18:20:33+00:00,109,2.23500,260.80667,0.97255,33.00000,,,,
2024-05-06T18:20:51+00:00,110,2.23300,261.27405,0.97255,33.00000,,,,
2024-05-06T18:21:08+00:00,111,2.46000,215.27991,0.97255,33.00000,,,,
2024-05-06T18:21:25+00:00,112,2.14200,283.94537,0.97255,33.00000,,,,
2024-05-06T18:21:40+00:00,113,1.35600,708.52368,12.86195,33.00000,,,,
2024-05-06T18:21:56+00:00,114,1.32000,747.69727,12.86195,33.00000,,,,
2024-05-06T18:22:11+00:00,115,2.59300,193.76204,12.86195,33.00000,,,,
2024-05-06T18:22:28+00:00,116,2.65200,185.23654,16.87322,33.00000,,,,
2024-05-06T18:22:45+00:00,117,1.74600,427.35144,16.87322,33.00000,,,,
2024-05-06T18:23:12+00:00,118,12.12300,8.86448,3.61431,33.00000,,,,
2024-05-06T18:23:27+00:00,119,1.40800,657.15588,3.61431,33.00000,,,,
2024-05-06T18:23:43+00:00,120,1.96000,339.12634,3.61431,33.00000,,,,
2024-05-06T18:23:59+00:00,121,1.63200,489.14023,3.61431,33.00000,,,,
2024-05-06T18:24:24+00:00,122,14.95600,5.82429,1.57310,33.00000,,,,
2024-05-06T18:24:47+00:00,123,18.58400,3.77221,0.76361,33.00000,,,,
2024-05-06T18:25:14+00:00,124,13.68500,6.95639,0.96500,33.00000,,,,
2024-05-06T18:25:30+00:00,125,3.86100,87.39248,1.15036,33.00000,,,,
2024-05-06T18:25:46+00:00,126,3.63600,98.54305,1.15036,33.00000,,,,
2024-05-06T18:26:05+00:00,127,4.25800,71.85590,1.15036,33.00000,,,,
2024-05-06T18:26:21+00:00,128,2.19700,269.90665,1.15036,33.00000,,,,
2024-05-06T18:26:36+00:00,129,2.20400,268.19492,1.15036,33.00000,,,,
2024-05-06T18:26:52+00:00,130,1.53200,555.08081,1.15036,33.00000,,,,
2024-05-06T18:27:10+00:00,131,2.97200,147.49460,1.15036,33.00000,,,,
2024-05-06T18:33:35+00:00,132,10.38900,9.14434,9.14434,25.00000,,,,
2024-05-06T18:33:52+00:00,133,1.53900,466.70291,9.14434,28.00000,,,,
2024-05-06T18:34:07+00:00,134,1.23900,720.07080,9.14434,28.00000,,,,
2024-05-06T18:34:23+00:00,135,1.23900,720.07080,9.14434,28.00000,,,,
2024-05-06T18:34:38+00:00,136,1.02000,1062.47192,9.14434,28.00000,,,,
2024-05-06T18:34:54+00:00,137,1.23900,720.07080,9.14434,28.00000,,,,
2024-05-06T18:35:09+00:00,138,1.29900,655.08777,9.14434,28.00000,,,,
2024-05-06T18:35:25+00:00,139,1.27900,217.20067,7.29937,9.00000,,,,
2024-05-06T18:35:41+00:00,140,1.23800,231.82538,7.29937,9.00000,,,,
2024-05-06T18:35:56+00:00,141,1.17900,255.60814,7.29937,9.00000,,,,
2024-05-06T18:36:12+00:00,142,1.21900,239.10843,7.29937,9.00000,,,,
2024-05-06T18:37:30+00:00,143,15.06600,5.21777,5.21777,30.00000,,,,
2024-05-06T18:37:46+00:00,144,1.23900,771.50446,5.21777,30.00000,,,,
2024-05-06T18:38:03+00:00,145,5.51500,10.38386,7.80081,8.00000,,,,
2024-05-06T18:38:18+00:00,146,1.23800,206.06700,7.80081,8.00000,,,,
2024-05-06T18:38:34+00:00,147,1.23800,206.06700,7.80081,8.00000,,,,
2024-05-06T18:38:50+00:00,148,1.21800,212.88994,7.80081,8.00000,,,,
2024-05-06T18:39:06+00:00,149,1.21900,212.54082,7.80081,8.00000,,,,
2024-05-06T18:39:22+00:00,150,1.19800,220.05748,7.80081,8.00000,,,,
2024-05-06T18:39:38+00:00,151,1.21900,212.54082,7.80081,8.00000,,,,
2024-05-06T18:39:54+00:00,152,0.95900,343.40967,7.80081,8.00000,,,,
2024-05-06T18:40:13+00:00,153,5.11500,12.07142,6.15934,8.00000,,,,
2024-05-06T18:40:28+00:00,154,1.24000,205.40280,1.83273,8.00000,,,,
2024-05-06T19:19:56+00:00,155,97.80400,0.10730,0.10730,26.00000,,,,
2024-05-06T19:20:13+00:00,156,5.21600,37.72749,17.55579,26.00000,,,,
2024-05-06T19:20:28+00:00,157,1.27900,627.46863,17.55579,26.00000,,,,
2024-05-06T19:20:44+00:00,158,4.03600,19.38865,9.23611,8.00000,,,,
2024-05-06T19:21:00+00:00,159,1.21900,212.54082,9.23611,8.00000,,,,
2024-05-06T19:21:15+00:00,160,6.77300,22.37541,6.32230,26.00000,,,,
2024-05-06T19:21:31+00:00,161,1.03900,950.82813,6.32230,26.00000,,,,
2024-05-06T19:21:47+00:00,162,1.21900,212.54082,3.85347,8.00000,,,,
2024-05-06T19:22:03+00:00,163,1.23900,205.73451,3.85347,8.00000,,,,
2024-05-06T19:22:19+00:00,164,1.03900,292.56247,3.85347,8.00000,,,,
2024-05-06T19:22:35+00:00,165,1.23900,205.73451,3.85347,8.00000,,,,
2024-05-06T19:22:51+00:00,166,1.21800,212.88994,3.85347,8.00000,,,,
2024-05-06T19:23:07+00:00,167,1.01900,304.15948,3.85347,8.00000,,,,
2024-05-06T19:23:22+00:00,168,1.03800,293.12650,3.85347,8.00000,,,,
2024-05-06T19:23:41+00:00,169,3.41500,27.08123,4.41924,8.00000,,,,
2024-05-06T19:23:56+00:00,170,1.83700,93.59043,2.13471,8.00000,,,,
2024-05-06T19:24:12+00:00,171,4.19400,17.95531,2.24217,8.00000,,,,
2024-05-06T19:24:28+00:00,172,1.01800,304.75735,2.24217,8.00000,,,,
2024-05-06T19:24:44+00:00,173,1.26300,197.98990,2.24217,8.00000,,,,
2024-05-06T19:24:59+00:00,174,1.01900,304.15948,2.24217,8.00000,,,,
2024-05-06T19:25:15+00:00,175,1.21800,212.88994,2.24217,8.00000,,,,
2024-05-06T19:25:31+00:00,176,1.03900,292.56247,2.24217,8.00000,,,,
2024-05-06T19:25:47+00:00,177,1.00500,312.69260,2.24217,8.00000,,,,
2024-05-06T19:26:03+00:00,178,1.01800,304.75735,2.24217,8.00000,,,,
2024-05-06T19:26:18+00:00,179,1.13800,243.87384,4.27389,8.00000,,,,
2024-05-06T19:26:34+00:00,180,2.05600,74.71426,4.27389,8.00000,,,,
2024-05-06T19:26:50+00:00,181,1.01800,304.75735,4.27389,8.00000,,,,
2024-05-06T19:27:06+00:00,182,1.23800,206.06700,4.27389,8.00000,,,,
2024-05-06T19:28:13+00:00,183,11.67000,9.56604,9.56604,33.00000,,,,
2024-05-06T19:32:01+00:00,184,46.96500,0.42956,0.42956,24.00000,,,,
2024-05-06T19:32:16+00:00,185,1.19700,551.06323,0.42956,20.00000,,,,
2024-05-06T19:32:31+00:00,186,1.07900,881.63794,0.42956,26.00000,,,,
2024-05-06T19:32:47+00:00,187,1.03900,1170.24988,0.42956,32.00000,,,,
2024-05-06T19:33:02+00:00,188,1.02300,1358.03503,0.42956,36.00000,,,,
2024-05-06T20:30:22+00:00,189,72.48700,0.22540,0.22540,30.00000,,,,
2024-05-06T20:33:52+00:00,190,208.71201,0.02991,0.12766,33.00000,,,,
2024-05-06T20:34:14+00:00,191,20.71300,2.76055,0.96273,30.00000,,,,
2024-05-06T20:34:36+00:00,192,12.84700,4.78395,1.43667,20.00000,,,,
2024-05-06T20:36:45+00:00,193,117.87500,0.05683,0.29870,20.00000,,,,
2024-05-06T20:37:01+00:00,194,12.19400,5.31003,0.93479,20.00000,,,,
2024-05-06T20:37:19+00:00,195,11.39200,6.08401,1.00269,20.00000,,,,
2024-05-06T20:37:34+00:00,196,9.77200,8.26843,1.15889,20.00000,,,,
2024-05-06T20:37:50+00:00,197,1.06000,702.71313,1.15889,20.00000,,,,
2024-05-06T20:38:06+00:00,198,1.02000,758.90857,1.15889,20.00000,,,,
2024-05-06T20:38:22+00:00,199,3.17800,78.17754,1.15889,20.00000,,,,
2024-05-06T20:39:33+00:00,200,52.56800,0.37144,0.37144,26.00000,,,,
2024-05-06T20:39:57+00:00,201,13.05600,5.09521,2.73333,22.00000,,,,
2024-05-06T20:40:13+00:00,202,1.24000,564.85773,2.73333,22.00000,,,,
2024-05-06T20:40:38+00:00,203,15.74600,4.77684,2.50339,30.00000,,,,
2024-05-06T20:41:04+00:00,204,16.66400,2.84336,1.33669,20.00000,,,,
2024-05-06T20:57:57+00:00,205,998.59900,0.00040,0.26742,10.00000,,,,
2024-05-06T20:58:58+00:00,206,53.68800,0.27393,0.09022,20.00000,,,,
2024-05-06T20:59:14+00:00,207,1.24100,512.67975,0.09022,20.00000,,,,
2024-05-06T20:59:39+00:00,208,17.56700,3.58198,0.52460,28.00000,,,,
2024-05-06T21:02:13+00:00,209,74.67400,0.14160,0.14160,20.00000,,,,
2024-05-06T21:02:40+00:00,210,12.88100,4.75873,2.45016,20.00000,,,,
2024-05-06T21:02:56+00:00,211,1.21900,531.35205,2.45016,20.00000,,,,
2024-05-06T21:03:21+00:00,212,17.06700,2.03300,1.49439,15.00000,,,,
2024-05-06T21:03:36+00:00,213,1.21800,399.16867,1.49439,15.00000,,,,
2024-05-06T21:03:52+00:00,214,11.55900,2.95474,1.11228,10.00000,,,,
2024-05-06T21:04:08+00:00,215,8.39800,5.59768,1.34199,10.00000,,,,
2024-05-06T21:04:25+00:00,216,14.63500,2.76481,0.68447,15.00000,,,,
2024-05-06T21:04:41+00:00,217,1.23900,385.75223,0.68447,15.00000,,,,
2024-05-06T21:05:28+00:00,218,34.16000,0.50748,0.17028,15.00000,,,,
2024-05-06T21:05:46+00:00,219,17.70500,1.88912,0.25742,15.00000,,,,
2024-05-06T21:06:02+00:00,220,1.22000,397.86099,0.25742,15.00000,,,,
2024-05-06T21:06:33+00:00,221,22.60400,1.15899,0.15738,15.00000,,,,
2024-05-06T21:06:56+00:00,222,10.15900,5.73785,0.58952,15.00000,,,,
2024-05-06T21:07:12+00:00,223,11.07400,4.82883,0.65890,15.00000,,,,
2024-05-06T21:30:43+00:00,224,35.38700,0.63052,0.63052,20.00000,,,,
2024-05-06T21:30:58+00:00,225,1.15900,587.79089,0.63052,20.00000,,,,
2024-05-06T21:31:14+00:00,226,1.04000,730.00043,0.63052,20.00000,,,,
2024-05-06T21:31:30+00:00,227,1.03900,731.40625,0.63052,20.00000,,,,
2024-05-06T21:31:46+00:00,228,11.63400,8.75030,4.69041,30.00000,,,,
2024-05-06T21:32:06+00:00,229,14.01400,8.04073,4.24371,40.00000,,,,
2024-05-06T21:32:21+00:00,230,0.99900,1582.29980,4.24371,40.00000,,,,
2024-05-06T21:32:37+00:00,231,1.19900,1098.45288,4.24371,40.00000,,,,
2024-05-06T21:32:57+00:00,232,13.43200,2.18816,1.60797,10.00000,,,,
2024-05-06T21:34:40+00:00,233,24.24800,1.54431,1.54431,23.00000,,,,
2024-05-07T08:49:52+00:00,234,17.10000,1.89015,1.89015,14.00000,,,,
2024-05-07T08:50:10+00:00,235,12.66400,3.44624,2.66820,14.00000,,,,
2024-05-07T08:51:14+00:00,236,64.82800,0.13151,0.93324,14.00000,,,,
2024-05-07T08:51:36+00:00,237,10.19400,5.31861,1.50826,14.00000,,,,
2024-05-07T11:12:42+00:00,238,25.97100,1.05355,1.05355,18.00000,,,,
2024-05-07T11:12:59+00:00,239,2.02100,173.98015,1.05355,18.00000,,,,
2024-05-07T11:14:16+00:00,240,12.46600,3.68361,3.68361,14.50000,,,,
2024-05-07T11:14:32+00:00,241,1.57500,230.76323,3.68361,14.50000,,,,
2024-05-07T11:14:56+00:00,242,11.53200,4.30446,3.99403,14.50000,,,,
2024-05-07T11:16:43+00:00,243,19.84300,1.80475,1.80475,18.00000,,,,
2024-05-07T11:17:35+00:00,244,38.02600,0.69621,1.25048,25.50000,,,,
2024-05-07T11:17:51+00:00,245,1.73400,334.81259,1.25048,25.50000,,,,
2024-05-07T11:18:07+00:00,246,1.81200,306.60806,1.25048,25.50000,,,,
2024-05-07T11:18:22+00:00,247,2.08100,232.46404,1.25048,25.50000,,,,
2024-05-07T11:18:39+00:00,248,2.08100,232.46404,1.25048,25.50000,,,,
2024-05-07T11:18:56+00:00,249,2.07700,233.36031,1.25048,25.50000,,,,
2024-05-07T11:22:33+00:00,250,19.57400,0.01494,0.01494,14.50000,,,,
2024-05-07T11:22:48+00:00,251,1.55300,2.37348,0.26686,14.50000,,,,
2024-05-07T11:28:31+00:00,252,21.43100,0.01246,0.01246,14.50000,,,,
2024-05-07T11:28:47+00:00,253,2.29500,1.08683,0.12380,14.50000,,,,
2024-05-07T11:29:03+00:00,254,1.52500,2.46143,0.12336,14.50000,,,,
2024-05-07T11:29:29+00:00,255,19.99000,0.02075,0.00470,21.00000,,,,
2024-05-07T11:29:45+00:00,256,1.85100,2.41973,0.07122,21.00000,,,,
2024-05-07T11:30:02+00:00,257,2.04400,1.98435,0.04643,21.00000,,,,
2024-05-07T11:30:18+00:00,258,1.85000,2.42234,0.04660,21.00000,,,,
2024-05-07T11:30:35+00:00,259,1.84400,2.43813,0.03998,21.00000,,,,
2024-05-07T11:30:52+00:00,260,1.84400,2.43813,0.03484,21.00000,,,,
2024-05-07T11:31:08+00:00,261,1.82400,2.49189,0.03153,21.00000,,,,
2024-05-07T11:31:25+00:00,262,13.88300,0.04301,0.00069,21.00000,,,,
2024-05-07T11:33:57+00:00,263,63.59800,0.00195,0.00195,20.00000,,,,
2024-05-07T11:34:13+00:00,264,1.40500,3.99979,0.34204,20.00000,,,,
2024-05-07T11:34:29+00:00,265,1.24400,5.10210,0.21107,20.00000,,,,
2024-05-07T11:34:44+00:00,266,1.31900,4.53837,0.13346,20.00000,,,,
2024-05-07T11:35:01+00:00,267,1.34800,4.34520,0.09460,20.00000,,,,
2024-05-07T11:35:22+00:00,268,20.77000,0.01830,0.00235,20.00000,,,,
2024-05-07T11:35:41+00:00,269,17.95700,0.03489,0.00229,28.50000,,,,
2024-05-07T11:35:56+00:00,270,7.40000,0.20547,0.00418,28.50000,,,,
2024-05-07T11:36:17+00:00,271,13.67700,0.06015,0.00157,28.50000,,,,
2024-05-07T11:39:35+00:00,272,70.08900,0.00129,0.00129,16.00000,,,,
2024-05-07T11:43:12+00:00,273,74.61400,0.00124,0.00124,17.50000,,,,
2024-05-07T11:43:29+00:00,274,1.96900,1.78199,0.18839,17.50000,,,,
2024-05-07T11:43:44+00:00,275,1.63800,2.57496,0.13284,17.50000,,,,
2024-05-07T11:44:57+00:00,276,25.42700,0.00794,0.00794,13.00000,,,,
2024-05-07T11:47:07+00:00,277,126.73900,0.00044,0.36012,18.00000,,,,
2024-05-07T11:47:22+00:00,278,1.72100,2.39922,0.20233,18.00000,,,,
2024-05-07T11:47:37+00:00,279,1.69700,2.46756,0.11123,18.00000,,,,
2024-05-07T11:48:49+00:00,280,68.38800,0.00110,0.00528,13.00000,,,,
2024-05-07T11:49:04+00:00,281,1.36000,2.77476,0.07773,13.00000,,,,
2024-05-07T11:49:20+00:00,282,1.70600,1.76338,0.03836,13.00000,,,,
2024-05-07T11:49:36+00:00,283,1.71800,1.73883,0.03106,13.00000,,,,
2024-05-07T11:49:52+00:00,284,1.70100,1.77376,0.02730,13.00000,,,,
2024-05-07T11:50:07+00:00,285,1.70000,1.77585,0.02400,13.00000,,,,
2024-05-07T11:50:22+00:00,286,1.70000,1.77585,0.02140,13.00000,,,,
2024-05-07T11:50:38+00:00,287,1.69400,1.78845,0.01944,13.00000,,,,
2024-05-07T11:51:05+00:00,288,19.89200,0.01297,0.00031,13.00000,,,,
2024-05-07T11:54:09+00:00,289,16.82100,0.02023,0.02023,14.50000,,,,
2024-05-07T11:54:25+00:00,290,1.92400,1.54638,0.16633,14.50000,,,,
2024-05-07T11:54:41+00:00,291,1.51000,2.51058,0.12587,14.50000,,,,
2024-05-07T11:54:56+00:00,292,1.50500,2.52729,0.08432,14.50000,,,,
2024-05-07T11:55:11+00:00,293,1.50700,2.52058,0.06305,14.50000,,,,
2024-05-07T11:55:37+00:00,294,10.95300,0.04772,0.00139,14.50000,,,,
2024-05-07T11:56:05+00:00,295,16.05400,0.01532,0.00100,10.00000,,,,
2024-05-07T11:56:38+00:00,296,22.75600,0.01296,0.00023,17.00000,,,,
2024-05-07T11:58:13+00:00,297,93.38500,0.00066,0.00043,14.50000,,,,
2024-05-07T11:58:29+00:00,298,1.10900,4.65441,0.06249,14.50000,,,,
2024-05-07T11:58:45+00:00,299,1.56900,2.32532,0.02769,14.50000,,,,
2024-05-07T11:59:01+00:00,300,1.57000,2.32235,0.02458,14.50000,,,,
2024-05-07T11:59:29+00:00,301,17.19900,0.06207,0.06207,15.50000,,,,
2024-05-07T11:59:45+00:00,302,1.81200,5.59165,0.54420,15.50000,,,,
2024-05-07T12:00:00+00:00,303,1.81000,5.60401,0.27559,15.50000,,,,
2024-05-07T12:00:43+00:00,304,32.93500,0.02402,0.01452,22.00000,,,,
2024-05-07T12:00:59+00:00,305,1.89400,7.26419,0.18939,22.00000,,,,
2024-05-07T12:01:15+00:00,306,1.33200,14.68719,0.29260,22.00000,,,,
2024-05-07T12:01:30+00:00,307,1.50200,11.55067,0.19018,22.00000,,,,
2024-05-07T12:01:46+00:00,308,1.51500,11.35329,0.15838,22.00000,,,,
2024-05-07T12:02:03+00:00,309,1.89900,7.22599,0.08765,22.00000,,,,
2024-05-07T12:02:18+00:00,310,1.54600,10.90255,0.11652,22.00000,,,,
2024-05-07T12:02:49+00:00,311,10.78200,0.03396,0.03396,10.00000,,,,
2024-05-07T12:03:30+00:00,312,26.58500,0.00950,0.01786,17.00000,,,,
2024-05-07T12:03:45+00:00,313,1.60400,2.60855,0.13015,17.00000,,,,
2024-05-07T12:04:22+00:00,314,36.07700,0.00516,0.00722,17.00000,,,,
2024-05-07T12:10:14+00:00,315,51.15700,0.00234,0.00234,15.50000,,,,
2024-05-07T12:16:16+00:00,316,48.76300,0.01270,0.01270,25.50000,,,,
2024-05-07T12:16:32+00:00,317,1.61700,11.55167,1.50829,25.50000,,,,
2024-05-07T12:17:14+00:00,318,30.17200,0.03318,0.07410,25.50000,,,,
2024-05-07T12:17:30+00:00,319,1.32100,17.30848,0.65557,25.50000,,,,
2024-05-07T12:17:45+00:00,320,1.29200,18.09421,0.49669,25.50000,,,,
2024-05-07T12:18:07+00:00,321,19.54000,0.07911,0.00854,25.50000,,,,
2024-05-07T12:18:23+00:00,322,2.04400,7.22941,0.15721,25.50000,,,,
2024-05-07T12:18:39+00:00,323,2.02100,7.39490,0.13684,25.50000,,,,
2024-05-07T12:18:55+00:00,324,2.06600,7.07626,0.11604,25.50000,,,,
